App No,Type,App Date,Status,FRU Interview Scheduled,Drug Test,WAV Course,Defensive Driving,Driver Exam,Medical Clearance Form,Other Requirements,Last Updated
6077679,HDR,07/02/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6077454,HDR,06/28/2024,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6073421,HDR,04/27/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075322,HDR,05/23/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077707,HDR,07/03/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6071426,HDR,03/30/2024,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,07/17/2024 05:00:01 AM
6074310,HDR,05/09/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6077859,HDR,07/07/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077709,HDR,07/03/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6074299,HDR,05/09/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077083,HDR,06/22/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077699,HDR,07/03/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6075095,HDR,05/21/2024,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076291,HDR,06/09/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6075785,HDR,05/31/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076760,HDR,06/17/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077147,HDR,06/24/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6076075,HDR,06/05/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077066,HDR,06/22/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076181,HDR,06/06/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6073538,HDR,04/29/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076344,HDR,06/10/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076841,HDR,06/18/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077605,HDR,07/01/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6078092,HDR,07/10/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075417,HDR,05/25/2024,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075517,HDR,05/27/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6074185,HDR,05/08/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6076007,HDR,06/04/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077958,HDR,07/08/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6073202,HDR,04/24/2024,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6076988,HDR,06/21/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077481,HDR,06/29/2024,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6073062,HDR,04/23/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076284,HDR,06/09/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077980,HDR,07/09/2024,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6077141,HDR,06/24/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075431,HDR,05/25/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6071721,HDR,04/03/2024,Denied,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6074828,HDR,05/17/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6073152,HDR,04/23/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6077971,HDR,07/09/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6077228,HDR,06/25/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076572,HDR,06/13/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077165,HDR,06/24/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
5748366,HDR,05/29/2017,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Complete,"Fingerprints, copy of DMV lic, other. Visit www.nyc.gov/tlcup",07/17/2024 05:00:01 AM
6074759,HDR,05/16/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076702,HDR,06/15/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6074785,HDR,05/16/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license & other items. Visit www.nyc.gov/tlcup,07/17/2024 05:00:01 AM
6074925,HDR,05/18/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6078301,HDR,07/14/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6078078,HDR,07/10/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6078309,HDR,07/15/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077398,HDR,06/27/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6078107,HDR,07/10/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075323,HDR,05/23/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076719,HDR,06/16/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6072081,HDR,04/09/2024,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,07/17/2024 05:00:01 AM
6071793,HDR,04/04/2024,Denied,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077382,HDR,06/27/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6072232,HDR,04/11/2024,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,07/17/2024 05:00:01 AM
6075503,HDR,05/27/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075213,HDR,05/22/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075547,HDR,05/28/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6071738,HDR,04/03/2024,Denied,Not Applicable,Complete,Needed,Needed,Needed,Complete,Copy of DMV license needed,07/17/2024 05:00:01 AM
6072123,HDR,04/09/2024,Denied,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075850,HDR,06/01/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6077804,HDR,07/05/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6077648,HDR,07/02/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,07/17/2024 05:00:01 AM
6077189,HDR,06/24/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076321,HDR,06/10/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6073869,HDR,05/03/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6075501,HDR,05/27/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075413,HDR,05/25/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077505,HDR,06/29/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6073118,HDR,04/23/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6078242,HDR,07/13/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075441,HDR,05/26/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6075851,HDR,06/01/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6069505,HDR,03/04/2024,Pending Fitness Interview,07/02/2024,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075814,HDR,06/01/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6074268,HDR,05/09/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6072965,HDR,04/22/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6073956,HDR,05/05/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6073198,HDR,04/24/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6075340,HDR,05/23/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Copy of DMV license needed,07/17/2024 05:00:01 AM
6077833,HDR,07/06/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6073554,HDR,04/29/2024,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6074344,HDR,05/10/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6078298,HDR,07/14/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6074606,HDR,05/14/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075869,HDR,06/02/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6072068,HDR,04/08/2024,Denied,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6078011,HDR,07/09/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6074247,HDR,05/09/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6076717,HDR,06/16/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077667,HDR,07/02/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075531,HDR,05/27/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075610,HDR,05/29/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075423,HDR,05/25/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075590,HDR,05/28/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6074129,HDR,05/07/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6071711,HDR,04/03/2024,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,07/17/2024 05:00:01 AM
6071662,HDR,04/02/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075595,HDR,05/28/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Not Applicable,07/17/2024 05:00:01 AM
6076180,HDR,06/06/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6072259,HDR,04/11/2024,Denied,Not Applicable,Needed,Needed,Needed,Needed,Complete,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
5921784,HDR,02/06/2018,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Complete,Copy of DMV license needed,07/17/2024 05:00:01 AM
6075702,HDR,05/30/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Copy of DMV license needed,07/17/2024 05:00:01 AM
6077402,HDR,06/27/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6076274,HDR,06/08/2024,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Copy of DMV license & other items. Visit www.nyc.gov/tlcup,07/17/2024 05:00:01 AM
6078289,HDR,07/14/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6073361,HDR,04/26/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6073638,HDR,04/30/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6073804,HDR,05/02/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed,07/17/2024 05:00:01 AM
6077741,HDR,07/03/2024,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6073276,HDR,04/25/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6076249,HDR,06/07/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6072270,HDR,04/11/2024,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license & other items. Visit www.nyc.gov/tlcup,07/17/2024 05:00:01 AM
6074228,HDR,05/08/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077664,HDR,07/02/2024,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075956,HDR,06/03/2024,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075756,HDR,05/31/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077296,HDR,06/26/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6077312,HDR,06/26/2024,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6076222,HDR,06/07/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,07/17/2024 05:00:01 AM
6074780,HDR,05/16/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6075189,HDR,05/22/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
6077900,HDR,07/08/2024,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,07/17/2024 05:00:01 AM
6075896,HDR,06/03/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
6072669,HDR,04/17/2024,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,07/17/2024 05:00:01 AM
5921782,HDR,02/06/2018,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Complete,Copy of DMV license needed,07/17/2024 05:00:01 AM
6073318,HDR,04/26/2024,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,07/17/2024 05:00:01 AM
